idx,age-bin,employment-type,education-num,occupation,race,sex,weekly-hours-bin,compensation
773,8,1,8,6,4,0,2,0
774,4,1,8,5,4,0,1,0
775,5,1,9,0,4,1,1,0
776,1,2,12,10,4,1,2,0
777,7,1,9,0,4,0,2,1
778,2,1,9,4,4,1,2,0
779,10,2,8,2,4,1,2,0
780,8,1,8,5,4,1,2,0
781,2,1,8,0,4,1,2,0
782,5,1,12,8,4,0,4,1
783,1,1,12,2,4,1,4,0
784,9,1,8,3,4,1,0,0
785,0,1,6,10,4,1,0,0
786,3,1,9,1,4,1,4,0
787,7,1,9,8,4,1,2,1
788,8,0,12,8,4,0,4,0
789,8,1,8,1,4,1,2,1
790,5,1,9,8,4,1,2,0
791,5,0,8,6,4,0,4,0
792,4,1,12,2,4,1,3,1
793,4,1,12,1,4,1,2,0
794,3,1,8,1,4,1,0,0
795,8,1,13,8,4,0,2,1
796,2,1,10,0,4,0,5,0
797,6,2,8,10,4,1,4,0
798,2,1,12,8,4,0,2,0
799,7,0,15,8,4,1,4,1
800,3,1,8,12,4,1,2,0
801,3,0,8,0,4,0,2,0
802,8,1,8,6,4,1,2,1
803,3,1,12,8,4,0,2,0
804,7,1,12,2,4,0,5,1
805,0,1,6,0,4,0,0,0
806,5,1,8,3,4,1,2,0
807,7,1,6,2,4,1,4,0
808,2,2,9,2,4,1,6,0
809,3,1,8,5,4,1,2,0
810,1,1,9,10,4,0,0,0
811,1,1,5,4,4,1,2,0
812,0,1,6,10,4,1,1,0
813,4,1,9,3,4,1,4,1
814,3,2,12,8,4,1,2,0
815,6,1,12,2,4,1,2,1
816,1,1,9,12,4,1,4,0
817,10,2,13,10,4,1,2,1
818,7,2,12,10,1,1,2,1
819,8,1,2,6,2,1,1,0
820,5,1,12,2,4,1,5,1
821,1,1,8,4,2,0,0,0
822,4,1,10,0,4,0,2,0
823,4,1,8,12,4,1,2,1
824,0,1,8,0,4,0,1,0
825,7,1,4,5,4,0,2,0
826,3,1,12,0,4,1,2,1
827,2,1,8,1,4,1,6,0
828,4,1,12,10,4,1,4,1
829,3,1,9,1,4,0,5,0
830,1,1,12,2,4,1,1,0
831,3,2,9,1,4,1,5,0
832,8,2,8,10,2,1,2,0
833,3,1,10,11,4,0,3,0
834,3,2,12,2,4,1,2,0
835,2,1,10,0,1,0,2,0
836,4,1,12,8,4,1,4,1
837,5,2,14,3,4,1,6,1
838,5,1,13,8,4,1,2,0
839,6,1,9,10,4,1,5,0
840,1,1,12,2,4,0,4,0
841,3,1,12,2,4,1,3,1
842,2,1,8,11,4,1,2,0
843,9,0,3,6,4,1,5,0
844,7,2,4,1,4,1,0,0
845,1,1,8,4,4,0,2,0
846,3,1,8,10,4,1,3,0
847,6,1,8,5,4,0,2,0
848,4,1,9,5,4,1,5,0
849,1,1,12,8,2,1,0,0
850,4,2,8,4,4,1,0,0
851,7,1,9,11,4,1,2,0
852,2,1,8,10,4,1,1,0
853,4,1,9,1,4,1,3,0
854,7,2,5,3,4,1,5,0
855,3,1,9,1,4,1,2,0
856,1,1,8,10,2,1,2,0
857,4,1,12,2,4,1,3,1
858,5,1,13,8,1,0,4,0
859,9,2,8,2,1,1,2,1
860,10,2,8,2,4,1,1,0
861,1,1,9,6,4,1,0,0
862,1,1,9,10,4,1,1,0
863,2,1,9,12,4,1,2,0
864,5,1,2,5,4,0,2,0
865,4,1,9,0,2,0,2,0
866,3,1,8,5,4,1,2,0
867,4,1,8,5,4,1,2,0
868,7,1,13,2,4,1,5,1
869,1,1,9,10,4,0,3,0
870,3,1,1,7,4,0,2,0
871,5,1,8,5,4,1,5,0
872,7,0,0,6,4,1,2,0
873,1,1,8,0,4,0,2,0
874,4,1,6,5,4,1,3,1
875,4,1,8,1,4,1,7,1
876,6,1,13,8,4,0,1,0
877,5,1,14,8,4,1,2,1
878,3,1,8,1,4,1,1,0
879,3,1,12,10,4,1,2,1
880,3,1,11,6,0,0,2,0
881,3,1,8,5,2,1,2,0
882,4,2,8,2,4,1,2,1
883,0,1,8,6,4,0,3,0
884,0,1,8,5,4,1,2,0
885,8,0,9,2,2,0,2,0
886,5,1,9,0,4,0,2,0
887,4,2,12,2,4,0,3,1
888,5,1,9,1,4,1,2,0
889,6,2,9,3,4,1,2,0
890,6,0,8,8,4,0,2,1
891,5,1,13,2,4,1,3,1
892,7,1,3,6,2,0,2,0
893,0,1,8,6,4,0,0,0
894,7,1,9,2,4,1,2,0
895,5,1,5,1,4,1,1,0
896,6,2,9,10,4,1,6,1
897,3,0,5,12,4,1,2,0
898,3,2,12,2,4,1,2,1
899,5,1,11,2,4,1,2,1
900,2,1,9,8,4,1,3,0
901,3,1,8,5,4,0,2,0
902,3,1,12,1,4,1,6,0
903,4,1,5,2,4,0,2,0
904,2,1,8,12,4,1,2,0
905,0,1,8,6,4,0,0,0
906,3,2,9,10,4,1,5,1
907,8,2,8,1,4,1,0,0
908,7,1,12,2,1,1,2,1
909,3,1,8,1,4,1,2,1
910,2,1,12,11,4,0,2,0
911,9,1,12,2,4,1,2,1
912,4,1,8,1,4,1,2,0
913,6,1,8,12,4,1,6,0
914,2,1,9,10,4,0,2,0
915,1,1,9,2,4,0,2,0
916,5,0,13,8,4,1,2,1
917,10,1,8,6,2,0,2,0
918,3,1,8,4,4,1,2,0
919,7,1,8,0,4,0,3,0
920,1,1,11,0,4,0,2,0
921,8,2,8,3,4,1,3,0
922,6,0,8,9,4,1,2,1
923,9,1,10,6,4,0,0,0
924,5,1,8,1,2,0,2,0
925,6,1,8,0,4,0,2,0
926,6,1,8,1,4,1,2,0
927,7,1,9,8,4,0,2,0
928,6,1,12,10,4,1,2,0
929,5,1,10,5,4,1,2,0
930,7,2,8,1,4,1,1,0
931,6,1,8,0,4,1,4,1
932,3,1,8,2,4,1,3,0
933,8,1,8,2,4,1,5,1
934,6,1,13,8,4,1,3,0
935,7,0,12,2,4,1,5,1
936,5,1,9,5,4,1,2,0
937,4,2,12,2,4,1,4,1
938,0,1,9,6,4,1,2,0
939,7,1,15,8,4,1,6,1
940,4,0,8,8,4,0,2,1
941,1,0,12,8,4,0,5,0
942,3,1,8,6,4,1,0,0
943,8,1,12,0,4,1,2,0
944,9,1,8,5,2,1,2,0
945,4,2,8,2,4,1,2,1
946,8,2,8,1,4,1,5,1
947,2,1,9,10,4,1,4,0
948,7,1,8,5,4,0,2,0
949,3,1,10,12,4,1,2,0
950,7,1,8,5,4,1,2,1
951,5,1,9,8,4,1,3,1
952,4,1,13,8,4,1,1,0
953,7,1,3,4,4,1,2,0
954,3,1,10,11,4,0,2,1
955,7,1,8,6,4,0,1,0
956,1,1,8,1,4,1,2,0
957,5,1,9,1,4,1,4,0
958,7,0,13,8,4,1,2,1
959,5,1,8,10,4,0,1,0
960,3,1,9,6,4,1,2,0
961,1,1,8,5,2,0,2,0
962,8,1,8,6,4,1,4,0
963,3,1,12,8,2,1,3,0
964,6,1,8,2,4,1,5,1
965,7,1,5,0,4,0,2,0
966,7,2,13,10,1,1,4,0
967,3,1,10,0,4,0,2,0
968,0,0,11,6,4,1,0,0
969,2,1,9,10,4,1,2,0
970,3,1,8,6,2,0,2,0
971,9,2,4,2,4,1,0,0
972,4,1,8,6,4,1,7,0
973,3,1,8,7,2,0,1,0
974,10,1,8,6,4,0,2,0
975,1,1,9,5,2,0,2,0
976,5,1,9,0,4,0,2,0
977,6,1,12,2,4,1,5,1
978,1,1,9,11,4,0,2,0
979,2,1,14,8,4,1,5,0
980,1,1,9,6,4,1,2,0
981,0,1,9,10,4,0,4,0
982,4,1,12,8,4,1,4,1
983,8,1,8,5,4,1,2,0
984,7,2,12,10,4,1,2,1
985,3,1,12,0,4,1,2,1
986,7,2,9,10,4,1,5,1
987,4,1,9,1,4,1,2,0
988,3,1,12,10,4,1,2,0
989,3,2,7,12,4,1,7,0
990,5,1,10,1,4,0,2,0
991,7,0,13,8,4,1,2,1
992,6,1,8,1,4,1,4,1
993,5,2,8,2,4,1,2,0
994,8,1,8,5,4,1,2,0
995,8,1,8,6,4,1,1,0
996,3,1,11,6,4,0,2,0
997,7,1,9,10,4,1,7,1
998,4,1,9,6,4,1,2,0
999,3,1,14,8,4,1,7,1
1000,4,1,7,12,4,1,2,0
1001,3,1,12,2,4,1,4,0
1002,4,1,11,11,4,0,5,0
1003,1,0,12,8,4,0,0,0
1004,4,1,8,1,4,1,2,1
1005,4,1,8,1,4,1,4,1
1006,7,0,15,8,4,0,4,1
1007,0,1,6,0,4,1,0,0
1008,0,2,9,1,4,1,0,0
1009,2,1,12,10,2,0,2,0
1010,1,1,12,10,1,1,4,0
1011,7,1,8,1,4,1,2,0
1012,5,0,10,8,4,0,2,1
1013,5,1,12,8,4,0,2,0
1014,0,0,8,2,4,0,2,0
1015,8,2,8,3,4,1,5,0
1016,5,0,9,9,4,1,2,1
1017,3,1,9,0,4,1,2,0
1018,3,1,10,12,4,1,2,0
1019,3,1,8,9,4,1,2,0
1020,3,1,12,2,4,1,2,0
1021,5,1,9,2,4,1,5,1
1022,4,1,8,1,4,1,1,0
1023,5,0,11,8,4,1,2,1
1024,6,2,12,10,4,1,4,1
1025,3,1,15,8,1,1,5,0
1026,3,1,8,1,4,1,2,0
1027,1,1,9,0,4,1,2,0
1028,1,2,12,8,1,1,0,0
1029,8,1,5,5,4,1,2,0
1030,3,2,8,10,4,0,1,1
1031,5,1,9,8,4,0,2,0
1032,6,2,12,5,4,1,5,1
1033,4,2,4,2,4,1,2,0
1034,5,1,12,2,2,1,4,0
1035,3,2,11,8,4,0,1,1
1036,3,0,8,0,4,0,2,0
1037,3,1,12,8,4,1,4,0
1038,3,1,8,4,4,1,1,0
1039,5,1,12,1,4,1,2,1
1040,5,1,10,12,4,1,5,0
1041,3,2,13,10,4,1,3,1
1042,3,1,12,10,4,0,3,1
1043,4,0,12,0,4,1,2,0
1044,10,1,8,10,4,0,2,0
1045,3,1,8,4,4,0,2,0
1046,8,2,10,5,4,1,6,1
1047,4,1,9,1,4,1,2,0
1048,5,1,8,12,4,1,4,0
1049,8,0,12,8,4,0,2,1
1050,7,1,12,8,1,1,2,0
1051,3,1,9,11,4,1,2,0
1052,6,0,8,11,4,0,2,0
1053,3,0,9,2,4,1,2,0
1054,4,1,12,11,4,1,2,0
1055,7,1,9,6,2,0,2,0
1056,0,1,10,0,4,0,2,0
1057,3,1,8,12,4,1,4,1
1058,9,0,8,4,2,1,2,0
1059,5,2,9,6,4,1,3,0
1060,2,1,12,8,4,1,3,0
1061,3,1,9,5,2,0,2,0
1062,3,1,8,6,4,0,2,0
1063,4,1,10,0,4,0,2,0
1064,3,1,9,2,4,1,4,1
1065,6,2,13,2,4,1,3,1
1066,3,0,8,0,2,1,5,1
1067,2,1,8,1,4,1,5,0
1068,5,1,1,1,4,1,2,0
1069,0,1,9,6,4,0,0,0
1070,0,1,9,10,4,1,3,0
1071,8,0,8,10,4,0,2,0
1072,5,1,12,6,4,1,2,0
1073,8,2,9,10,4,1,5,0
1074,3,1,13,8,4,1,3,1
1075,3,2,9,2,4,0,5,0
1076,6,1,8,5,4,1,4,0
1077,8,2,8,2,4,1,2,1
1078,7,2,8,2,4,1,2,1
1079,2,1,8,6,4,1,1,0
1080,5,1,9,0,4,0,2,0
1081,7,1,8,1,4,1,5,0
1082,5,0,8,9,4,1,2,0
1083,3,1,9,3,4,1,5,0
1084,6,1,8,2,4,1,3,1
1085,2,0,13,8,4,0,4,1
1086,2,1,12,12,1,1,2,0
1087,0,1,8,4,4,1,1,0
1088,6,1,10,1,4,1,2,0
1089,7,1,8,12,4,1,2,0
1090,3,1,12,10,4,1,5,1
1091,8,1,11,11,4,1,2,1
1092,7,1,12,8,4,0,2,1
1093,3,1,8,0,2,0,2,0
1094,9,1,12,0,4,1,0,1
1095,10,2,14,8,4,1,2,0
1096,5,1,8,12,4,1,2,0
1097,7,1,8,0,4,0,3,0
1098,7,1,6,6,2,0,2,0
1099,2,1,13,3,4,1,7,1
1100,0,1,10,6,4,1,1,0
1101,6,1,8,6,4,1,2,0
1102,1,1,10,0,4,0,1,0
1103,7,0,8,8,4,1,4,1
1104,6,1,8,0,4,0,2,0
1105,1,0,6,6,1,1,3,0
1106,5,1,12,2,4,0,3,1
1107,4,1,12,8,4,1,2,0
1108,3,1,8,0,4,1,2,0
1109,6,1,8,1,4,1,2,0
1110,8,0,9,2,2,0,2,0
1111,9,1,8,1,4,1,1,0
1112,1,0,12,0,4,0,6,0
1113,2,0,12,8,4,1,2,0
1114,7,1,10,6,4,1,2,0
1115,7,1,9,1,4,1,2,1
1116,4,1,8,12,4,1,5,0
1117,2,1,12,11,4,1,2,0
1118,0,1,9,6,4,0,1,0
1119,7,0,12,8,2,0,2,0
1120,7,0,11,8,4,1,5,0
1121,8,1,13,8,4,1,5,0
1122,0,1,8,5,4,0,2,0
1123,7,1,8,1,4,1,2,0
1124,6,0,8,0,2,1,7,1
1125,3,0,12,8,4,1,4,1
1126,4,1,12,1,4,1,2,0
1127,6,1,12,6,4,1,2,1
1128,3,1,9,1,2,1,2,0
1129,8,2,13,10,4,1,2,1
1130,8,0,8,9,4,1,2,0
1131,4,1,12,10,4,1,3,1
1132,4,1,8,5,4,1,3,0
1133,6,2,9,10,4,1,5,1
1134,4,1,9,0,4,1,6,0
1135,3,1,9,1,4,0,0,0
1136,8,1,15,8,4,1,3,1
1137,0,1,9,6,4,1,0,0
1138,7,2,9,1,0,1,2,1
1139,3,1,12,2,4,1,3,0
1140,4,1,14,8,4,1,2,1
1141,6,2,8,1,4,1,2,1
1142,7,1,8,1,4,1,2,0
1143,7,1,9,1,4,1,2,0
1144,8,1,8,0,4,0,2,0
1145,4,1,13,12,4,1,7,1
1146,3,1,8,0,4,0,2,0
1147,4,1,12,8,4,1,5,1
1148,5,2,9,3,4,1,5,0
1149,7,1,8,0,4,0,2,0
1150,10,2,14,8,4,1,2,0
1151,6,1,12,8,4,1,2,1
1152,7,0,8,0,4,0,2,0
1153,2,1,12,0,4,0,2,0
1154,5,1,8,1,4,1,3,0
1155,3,1,6,6,2,0,3,0
1156,1,1,9,10,4,0,1,0
1157,3,1,8,10,4,0,1,0
1158,5,2,8,10,4,0,2,0
1159,3,1,8,6,4,0,1,0
1160,5,1,9,0,4,0,2,0
1161,3,1,13,8,4,1,3,1
1162,8,1,8,0,4,0,1,0
1163,4,0,8,2,4,0,2,0
1164,9,2,8,2,4,1,5,1
1165,4,0,9,6,4,1,0,0
1166,8,1,9,6,4,0,0,0
1167,8,2,14,8,4,1,5,1
1168,7,1,8,0,4,1,2,0
1169,3,1,8,0,4,0,2,0
1170,3,1,8,4,4,0,2,0
1171,7,2,13,2,4,1,4,1
1172,7,2,9,2,4,1,5,0
1173,3,1,8,0,4,1,2,0
1174,7,0,8,0,4,0,3,0
1175,2,2,9,12,4,1,2,0
1176,3,1,8,1,1,1,2,0
1177,4,1,12,0,4,0,4,0
1178,8,1,8,10,4,1,4,1
1179,5,0,12,8,4,1,2,1
1180,4,0,9,0,4,1,2,0
1181,3,1,8,1,4,1,2,0
1182,7,1,8,12,4,1,4,1
1183,10,1,8,6,4,0,2,0
1184,1,2,9,1,4,1,2,0
1185,3,1,8,10,4,0,3,0
1186,4,1,12,8,4,1,2,1
1187,7,2,9,1,4,1,2,0
1188,4,1,9,0,4,1,2,0
1189,6,0,12,9,4,1,2,0
1190,6,1,12,2,2,0,3,0
1191,2,1,9,6,4,1,2,0
1192,2,1,11,6,4,0,7,0
1193,2,1,8,11,2,0,2,0
1194,0,1,9,6,4,0,2,0
1195,7,0,12,0,4,1,2,1
1196,6,1,12,10,4,1,2,1
1197,9,1,12,9,4,1,0,1
1198,6,1,8,12,4,1,2,0
1199,5,1,8,10,4,1,2,0
1200,7,1,8,10,4,1,4,0
1201,5,0,11,8,1,0,2,1
1202,1,1,9,3,2,1,0,0
1203,7,1,8,0,4,0,2,1
1204,6,1,9,12,4,1,2,0
1205,6,2,12,10,4,1,4,1
1206,8,1,5,6,4,1,2,0
1207,4,1,12,2,4,1,3,0
1208,7,1,8,1,4,1,2,0
1209,9,2,1,6,4,0,1,0
1210,4,1,8,12,4,1,6,0
1211,6,1,13,8,2,1,2,0
1212,4,1,8,4,4,1,2,0
1213,2,1,2,1,4,1,4,0
1214,1,1,9,6,4,1,5,0
1215,5,1,11,11,4,1,2,0
1216,6,0,9,6,2,1,2,0
1217,1,1,8,1,4,1,2,0
1218,3,0,9,9,2,1,5,0
1219,3,1,8,6,2,0,2,0
1220,8,2,9,12,4,0,2,1
1221,4,2,14,8,4,1,4,0
1222,3,1,10,2,4,1,4,0
1223,4,1,12,5,4,1,3,1
1224,3,1,10,5,4,1,2,0
1225,2,1,2,0,4,0,2,0
1226,5,1,8,10,4,1,3,0
1227,7,1,8,1,4,0,2,1
1228,6,0,12,2,4,1,2,0
1229,2,1,12,8,4,0,2,0
1230,7,1,8,0,4,0,2,0
1231,3,1,9,4,4,1,4,1
1232,1,1,8,5,4,0,2,0
1233,3,1,15,8,4,1,2,1
1234,5,0,12,8,4,1,2,1
1235,7,1,12,1,4,1,3,1
1236,8,0,8,0,4,0,2,0
1237,0,1,9,0,4,1,1,0
1238,2,1,8,10,4,1,4,1
1239,8,1,9,12,4,1,1,1
1240,4,1,8,0,4,1,2,1
1241,6,1,8,4,4,1,2,0
1242,7,1,8,6,1,0,2,1
1243,1,1,8,10,2,0,0,0
1244,3,1,6,6,2,0,2,0
1245,2,1,8,5,4,1,2,0
1246,0,1,9,5,4,0,2,0
1247,1,1,8,5,2,1,2,0
1248,8,1,14,8,4,1,5,0
1249,7,1,10,8,4,1,2,1
1250,3,1,9,8,4,0,0,0
1251,4,1,12,8,4,1,2,0
1252,5,1,8,2,4,1,2,1
1253,10,1,12,11,4,0,0,0
1254,4,0,9,2,4,1,2,0
1255,2,0,14,8,4,1,2,0
1256,8,1,13,8,4,0,2,0
1257,6,1,9,0,4,1,2,0
1258,8,0,8,0,4,1,2,0
1259,2,1,8,10,3,1,2,0
1260,3,1,12,0,4,0,2,0
1261,8,2,12,2,4,1,4,1
1262,4,1,12,2,1,1,5,1
1263,3,1,9,8,4,1,4,1
1264,3,2,12,1,4,1,4,1
1265,5,1,8,10,4,0,2,0
1266,4,1,9,1,4,1,2,0
1267,8,1,2,5,2,1,2,0
1268,8,2,8,3,4,1,5,1
1269,5,1,5,1,2,1,5,0
1270,3,1,12,11,4,1,2,0
1271,4,1,8,10,4,1,4,0
1272,1,1,9,5,4,1,2,0
1273,3,1,8,1,4,1,3,0
1274,7,1,8,1,4,1,2,1
1275,1,1,8,6,4,0,1,0
1276,7,1,9,10,4,0,2,0
1277,3,0,10,2,4,0,2,0
1278,7,2,8,2,4,0,2,0
1279,7,1,8,5,2,0,2,0
1280,7,0,9,0,2,0,2,0
1281,7,1,8,2,1,1,2,1
1282,0,1,5,4,4,1,2,0
1283,2,1,11,6,2,1,2,0
1284,5,1,13,6,4,0,1,0
1285,6,2,12,10,4,1,5,0
1286,5,0,10,0,4,0,2,0
1287,5,1,8,10,2,0,2,0
1288,6,2,8,12,4,1,5,0
1289,8,1,8,3,4,1,2,0
1290,9,1,13,10,4,1,2,1
1291,3,1,12,2,4,0,2,0
1292,2,1,9,0,4,1,2,0
1293,1,1,12,10,4,1,4,0
1294,2,0,12,8,4,1,3,0
1295,0,1,9,4,4,1,4,0
1296,4,2,8,2,4,1,5,0
1297,6,1,9,5,4,1,3,0
1298,4,1,8,10,2,1,3,0
1299,5,2,9,2,4,1,6,1
1300,0,1,6,6,4,1,0,0
1301,2,1,12,11,4,0,2,0
1302,5,0,3,1,2,1,2,1
1303,8,1,8,10,4,0,1,0
1304,0,0,8,0,2,0,2,0
1305,5,1,5,5,2,1,2,0
1306,5,1,5,12,4,1,2,1
1307,8,1,8,12,2,1,2,0
1308,8,2,13,10,4,1,4,0
1309,7,1,5,4,4,1,3,0
1310,7,1,8,12,4,1,5,1
1311,5,1,8,0,4,0,2,0
1312,8,1,11,11,4,1,1,0
1313,7,1,8,0,4,0,2,0
1314,3,1,8,1,4,1,4,0
1315,1,1,8,6,4,1,3,1
1316,3,1,6,10,4,1,2,0
1317,4,0,11,1,4,0,4,1
1318,4,1,8,12,4,1,4,0
1319,3,1,8,12,4,1,2,0
1320,7,1,8,6,4,0,2,0
1321,5,2,8,6,1,1,7,0
1322,4,1,12,8,4,1,2,1
1323,7,1,9,2,4,1,3,1
1324,7,2,5,2,4,1,5,0
1325,2,0,9,0,1,1,0,0
1326,3,1,8,6,4,1,5,0
1327,3,1,12,10,2,1,7,1
1328,3,1,12,8,4,0,2,1
1329,6,1,9,0,4,0,2,0
1330,5,1,10,4,2,1,2,0
1331,5,1,11,0,4,0,3,0
1332,5,1,6,6,4,1,2,0
1333,7,0,8,0,2,1,2,0
1334,6,1,6,5,0,1,3,0
1335,6,2,12,3,4,1,2,1
1336,4,1,4,6,2,0,2,0
1337,0,1,8,5,4,1,2,0
1338,8,1,8,12,4,1,2,1
1339,7,1,10,5,4,0,2,0
1340,8,1,8,2,4,0,2,0
1341,3,1,10,10,4,1,4,1
1342,3,0,9,9,2,1,2,0
1343,8,2,5,12,4,0,2,0
1344,2,1,12,6,4,1,3,0
1345,4,0,11,0,4,0,2,1
1346,5,2,13,8,4,0,2,0
1347,6,1,8,10,4,1,2,1
1348,7,2,8,1,4,1,5,0
1349,4,1,8,2,4,1,4,1
1350,4,1,10,1,4,1,2,0
1351,8,2,8,6,4,1,5,1
1352,7,1,10,12,4,1,3,0
1353,6,2,9,10,4,1,2,0
1354,6,2,8,2,4,1,6,0
1355,7,1,9,2,4,1,3,1
1356,6,2,9,2,4,1,4,1
1357,2,1,8,1,4,1,4,0
1358,8,1,6,12,2,1,2,0
1359,7,2,13,2,4,1,4,1
1360,6,1,8,1,2,1,5,1
1361,8,1,8,0,2,0,2,0
1362,2,1,8,1,4,1,3,0
1363,1,1,9,12,4,1,2,0
1364,5,2,14,8,4,1,5,1
1365,7,2,8,2,4,1,2,1
1366,6,1,5,5,2,1,2,0
1367,3,1,9,1,4,1,2,1
1368,4,1,8,12,4,1,2,1
1369,5,1,5,1,0,1,2,0
1370,10,0,8,0,2,1,2,0
1371,3,1,9,1,4,1,3,0
1372,7,1,13,2,4,0,7,0
1373,1,1,10,9,4,1,5,0
1374,5,1,11,8,4,1,2,1
1375,8,1,14,12,4,1,0,1
1376,2,1,12,8,1,1,2,0
1377,2,0,12,8,4,0,2,0
1378,10,0,13,8,4,1,0,0
1379,1,1,9,4,4,0,2,0
1380,6,1,8,0,4,1,2,0
1381,4,1,8,6,4,0,4,0
1382,2,1,10,0,4,0,2,0
1383,0,1,6,0,1,0,1,0
1384,3,2,9,6,4,1,2,0
1385,5,2,8,1,4,1,2,0
1386,8,1,10,1,4,1,2,1
1387,7,2,8,10,4,1,2,1
1388,2,1,8,1,4,1,1,0
1389,5,0,12,8,2,1,2,1
1390,3,1,5,3,4,1,2,0
1391,3,1,8,0,4,1,3,0
1392,2,1,8,6,4,0,1,0
1393,8,0,8,0,4,0,2,0
1394,4,1,13,2,4,1,5,1
1395,3,1,9,10,4,1,4,0
1396,2,1,8,2,4,0,3,0
1397,6,1,8,0,4,1,2,1
1398,7,0,8,0,4,1,2,1
1399,2,1,8,4,0,1,2,0
1400,2,2,6,1,4,1,4,1
1401,3,1,6,10,4,1,3,1
1402,3,1,12,10,4,0,6,0
1403,4,2,9,2,4,1,5,1
1404,0,1,9,0,4,1,2,0
1405,4,2,12,2,4,1,7,1
1406,7,1,9,5,4,1,3,0
1407,0,1,9,6,4,1,3,0
1408,9,2,12,2,4,1,5,1
1409,3,1,11,1,4,1,3,0
1410,8,0,8,2,4,1,2,0
1411,5,1,8,10,4,1,4,0
1412,0,1,9,0,2,0,0,0
1413,5,0,9,0,2,1,2,0
1414,2,1,9,8,2,1,2,0
1415,3,2,10,8,4,1,6,1
1416,4,2,12,8,4,1,2,1
1417,9,2,10,8,4,1,4,0
1418,8,2,12,2,4,1,2,1
1419,6,1,12,6,1,1,2,0
1420,6,1,8,0,4,1,5,1
1421,8,1,12,0,4,0,1,0
1422,2,1,12,2,4,1,2,0
1423,0,0,4,6,2,1,0,0
1424,6,0,12,9,4,1,2,0
1425,6,0,4,6,4,0,2,0
1426,3,1,9,2,4,0,2,0
1427,0,1,9,3,4,0,2,0
1428,2,0,12,8,4,1,5,0
1429,0,1,9,4,2,1,0,0
1430,3,1,8,6,4,1,2,0
1431,7,1,8,5,4,1,2,0
1432,7,1,12,2,4,1,4,1
1433,4,1,8,2,4,0,0,0
1434,6,1,8,1,2,1,2,0
1435,5,1,5,5,4,1,2,1
1436,7,1,13,2,4,0,2,1
1437,7,1,5,12,2,1,3,1
1438,7,1,9,6,4,0,2,0
1439,3,1,11,8,4,0,2,0
1440,3,1,9,2,4,1,2,0
1441,5,1,8,5,4,1,2,0
1442,1,1,5,5,4,0,2,0
1443,3,1,8,6,2,1,2,0
1444,2,0,8,0,4,0,1,0
1445,8,1,14,8,4,1,6,0
1446,4,0,8,9,4,1,2,0
1447,8,0,9,1,4,1,2,0
1448,2,1,12,1,4,1,2,0
1449,0,1,5,10,4,1,1,0
1450,4,1,12,0,4,1,2,0
1451,5,1,9,1,4,1,4,1
1452,2,1,5,5,4,0,2,0
1453,1,1,8,0,4,0,2,0
1454,0,1,5,4,4,1,1,0
1455,8,1,3,5,4,0,2,0
1456,1,1,9,0,4,0,2,0
1457,8,1,15,8,4,1,2,1
1458,6,1,7,12,2,1,2,0
1459,1,1,12,0,4,1,1,0
1460,5,2,8,10,4,1,4,0
1461,2,1,8,12,4,1,6,0
1462,1,1,9,6,2,0,0,0
1463,0,1,7,4,4,1,0,0
1464,6,1,9,1,4,1,2,0
1465,7,1,3,9,4,1,2,0
1466,5,0,8,6,2,0,2,0
1467,6,1,9,6,2,0,2,0
1468,3,1,9,3,4,1,2,0
1469,3,1,6,6,2,1,2,0
1470,5,0,12,1,4,1,2,0
1471,6,1,11,1,4,1,2,1
1472,1,1,9,6,4,1,1,0
1473,0,1,9,4,4,1,2,0
1474,7,1,10,0,4,1,2,0
1475,4,2,8,3,4,1,5,0
1476,1,0,9,11,4,1,4,0
1477,3,0,12,8,4,1,4,0
1478,2,1,8,10,4,1,4,1
1479,3,1,12,10,1,1,2,0
1480,3,1,12,10,4,1,4,0
1481,4,1,8,0,4,1,2,1
1482,7,2,8,3,4,1,4,0
1483,5,1,9,1,4,1,3,1
1484,7,1,9,2,4,1,3,0
1485,2,2,8,1,4,1,2,0
1486,1,1,8,2,4,0,0,0
1487,1,1,12,0,4,0,2,0
1488,9,1,9,9,4,1,0,0
1489,2,0,12,8,4,1,2,0
1490,8,1,13,8,4,1,4,1
1491,4,2,12,6,4,1,0,0
1492,3,1,8,8,4,1,5,1
1493,3,0,8,0,4,0,5,0
1494,4,1,12,10,2,0,2,0
1495,0,1,6,5,4,1,5,0
1496,1,1,12,10,4,1,4,0
1497,3,1,6,1,4,1,3,0
1498,8,0,8,2,4,0,4,0
1499,1,0,9,8,4,0,0,0
1500,8,1,8,5,2,1,2,1
1501,6,0,8,11,4,1,2,0
1502,9,1,8,0,4,1,2,0
1503,6,1,8,1,4,1,2,0
1504,4,1,5,1,4,1,2,0
1505,7,1,9,6,1,1,2,0
1506,8,2,7,10,4,0,5,0
1507,4,1,11,8,4,0,1,1
1508,6,1,13,8,4,1,2,1
1509,8,1,8,5,4,1,2,1
1510,2,1,12,0,4,1,1,0
1511,8,1,8,8,4,1,2,1
1512,6,1,14,8,4,1,5,1
1513,2,1,9,2,4,0,2,0
1514,3,1,6,1,4,1,2,0
1515,4,0,8,12,4,1,2,0
1516,7,2,9,10,4,1,6,1
1517,6,2,8,2,4,1,3,1
1518,4,1,8,6,1,0,2,0
